,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Density Value (g / ml),Density Uncertainty (g / ml),EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Source
301,1239529338756114234,298.15,101.0,Liquid,2,O,Solvent,0.7949,,OCCO,Solvent,0.2050999999999999,,,,-0.681,0.004,10.1016/j.tca.2009.06.004
302,8572839257102149951,298.15,101.0,Liquid,2,O,Solvent,0.8,,OCCO,Solvent,0.2,,1.0575500000000002,0.0005,,,10.1016/j.fluid.2013.01.025
303,-259805121982740433,298.15,101.0,Liquid,2,O,Solvent,0.49944,,OCCO,Solvent,0.50056,,1.0923200000000002,0.0005,,,10.1016/j.fluid.2013.01.025
304,-7267421201914769139,298.15,101.0,Liquid,2,O,Solvent,0.29374,,OCCO,Solvent,0.70626,,1.1022400000000003,0.0005,,,10.1016/j.fluid.2013.01.025
305,-3924126760790474108,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7279,,Cc1ccccc1N,Solvent,0.2721,,0.91866,0.000285,,,10.1016/j.tca.2011.06.020
306,-2061805098085829808,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4986,,Cc1ccccc1N,Solvent,0.5014,,0.9459860000000002,0.0002275,,,10.1016/j.tca.2011.06.020
307,1421919784724285574,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2297,,Cc1ccccc1N,Solvent,0.7703,,0.9734540000000002,0.000164,,,10.1016/j.tca.2011.06.020
308,-694631816688894993,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2379,,Cc1ccccc1N,Solvent,0.7621,,,,-0.3658,0.004,10.1021/je1005196
309,-5333508730426546250,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4901,,Cc1ccccc1N,Solvent,0.5099,,,,-0.5715,0.0062,10.1021/je1005196
310,5456555500238731826,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.741,,Cc1ccccc1N,Solvent,0.259,,,,-0.4892,0.0053,10.1021/je1005196
311,-5318303636586828355,293.15,101.0,Liquid,2,CCN(CC)CCO,Solvent,0.4997,,O,Solvent,0.5003,,0.9222000000000002,0.005,,,10.1016/j.jct.2019.06.032
312,-4252260731919098232,293.15,101.0,Liquid,2,CCN(CC)CCO,Solvent,0.7997,,O,Solvent,0.2003,,0.8996000000000003,0.005,,,10.1016/j.jct.2019.06.032
313,-3615565524041202773,303.15,100.0,Liquid,2,CCN(CC)CCO,Solvent,0.2008,,O,Solvent,0.7992,,,,-2.185,0.0235,10.1016/j.jct.2015.04.030
314,-3967410004047466920,303.15,100.0,Liquid,2,CCN(CC)CCO,Solvent,0.5002,,O,Solvent,0.4998,,,,-2.504,0.027,10.1016/j.jct.2015.04.030
315,-855747105733456121,303.15,100.0,Liquid,2,CCN(CC)CCO,Solvent,0.7003,,O,Solvent,0.2996999999999999,,,,-1.75,0.019,10.1016/j.jct.2015.04.030
316,626133969405213387,298.15,101.0,Liquid,2,CCN(CC)CCO,Solvent,0.19329,,O,Solvent,0.80671,,0.9615690000000002,0.000144,,,10.1021/je301371p
317,1847632947588341493,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.73596,,CCO,Solvent,0.26404,,0.6967900000000001,7.500000000000002e-05,,,10.1016/j.jct.2011.06.021
318,2941261269873500594,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4937399999999999,,CCO,Solvent,0.50626,,0.7110500000000001,7.500000000000002e-05,,,10.1016/j.jct.2011.06.021
319,-3018195345057448744,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7617,,CCO,Solvent,0.2383,,,,0.634022,0.006851,10.1021/je7005743
320,-241407450657597031,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5158,,CCO,Solvent,0.4842,,,,0.638973,0.006903,10.1021/je7005743
321,-8298176138401788640,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.0815,,CCO,Solvent,0.9185,,,,0.197762,0.0022405,10.1021/je7005743
322,-6858688279999610702,303.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.0824,,CCO,Solvent,0.9176,,0.7605800000000003,0.000125,,,10.1021/je9001416
323,-6497513458205144889,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.7622,,C1CCOCC1,Solvent,0.2378,,0.7952000000000002,0.000505,,,10.1016/j.jct.2014.06.030
324,3995541796405691900,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.5018,,C1CCOCC1,Solvent,0.4982,,0.8211500000000002,0.000505,,,10.1016/j.jct.2014.06.030
325,-3135900224577414380,298.15,100.0,Liquid,2,C1CCCCC1,Solvent,0.2659,,C1CCOCC1,Solvent,0.7341,,0.8470300000000002,0.000505,,,10.1016/j.jct.2014.06.030
326,-2008237143153862713,308.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7266,,C1CCOCC1,Solvent,0.2734,,,,0.4424,0.00485,10.1016/j.tca.2010.03.028
327,-3293253259628027439,308.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2471,,C1CCOCC1,Solvent,0.7529,,,,0.3613,0.00395,10.1016/j.tca.2010.03.028
328,-5211453486157232671,308.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.499,,C1CCOCC1,Solvent,0.501,,,,0.526,0.0055,10.1021/je900077g
329,-6234005388325198694,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7345999999999999,,CCOC=O,Solvent,0.2654,,,,0.3604,0.00485,10.1016/j.jct.2005.07.009
330,-7167093343579014854,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.503,,CCOC=O,Solvent,0.497,,,,0.404,0.0054,10.1016/j.jct.2005.07.009
331,8236996957389379236,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2475,,CCOC=O,Solvent,0.7525,,,,0.2492,0.0035,10.1016/j.jct.2005.07.009
332,4501624912085316810,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7505999999999999,,CCOC=O,Solvent,0.2494,,1.8698300000000003,0.000995,,,10.1016/j.jct.2005.07.009
333,-565658211181723421,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5106999999999999,,CCOC=O,Solvent,0.4893,,1.5742900000000004,0.00125,,,10.1016/j.jct.2005.07.009
334,909498643652788472,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2825,,CCOC=O,Solvent,0.7175,,1.2851500000000005,0.00131,,,10.1016/j.jct.2005.07.009
335,-6676364407021080605,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7114,,CCOC=O,Solvent,0.2886,,,,0.4733,0.00625,10.1016/j.jct.2005.07.009
336,2900242614113503903,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5172,,CCOC=O,Solvent,0.4828,,,,0.5237,0.00685,10.1016/j.jct.2005.07.009
337,-1379541629371182695,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2471,,CCOC=O,Solvent,0.7529,,,,0.3393,0.0046,10.1016/j.jct.2005.07.009
338,3252043520070322994,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7209,,CCOC=O,Solvent,0.2791,,1.7212600000000005,0.00096,,,10.1016/j.jct.2005.07.009
339,-7308833356704038973,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5315,,CCOC=O,Solvent,0.4685,,1.5349800000000005,0.00117,,,10.1016/j.jct.2005.07.009
340,5755348168688082618,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2479,,CCOC=O,Solvent,0.7521,,1.2244700000000004,0.00129,,,10.1016/j.jct.2005.07.009
341,835080856209780289,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7537,,CCOC(=O)CC,Solvent,0.2463,,,,0.0052,0.0008,10.1016/j.jct.2005.07.009
342,3649261459487877463,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.514,,CCOC(=O)CC,Solvent,0.486,,,,-0.1259,0.00205,10.1016/j.jct.2005.07.009
343,3150872419493025203,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.0840999999999999,,CCOC(=O)CC,Solvent,0.9159,,,,-0.0683,0.0014,10.1016/j.jct.2005.07.009
344,-7671877012139141568,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7148,,CCOC(=O)CC,Solvent,0.2852,,1.7205300000000003,0.000985,,,10.1016/j.jct.2005.07.009
345,-8024620212662925844,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.4844,,CCOC(=O)CC,Solvent,0.5156,,1.4136000000000002,0.001165,,,10.1016/j.jct.2005.07.009
346,-7921586494929329494,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.0845,,CCOC(=O)CC,Solvent,0.9155,,0.9671200000000002,0.001185,,,10.1016/j.jct.2005.07.009
347,-9082307568603058246,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2915,,c1ccncc1,Solvent,0.7085,,,,0.0898,0.00095,10.1016/j.tca.2011.02.002
348,-4113168206037768718,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.5363,,c1ccncc1,Solvent,0.4637,,,,0.1573,0.0013,10.1016/j.tca.2011.02.002
349,-844957023398805688,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7344,,c1ccncc1,Solvent,0.2655999999999999,,,,0.1564,0.0013,10.1016/j.tca.2011.02.002
350,-1574119525791026104,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2415,,c1ccncc1,Solvent,0.7585,,0.9525650000000004,0.000212,,,10.1016/j.tca.2011.02.002
351,8678889318028093254,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.5364,,c1ccncc1,Solvent,0.4636,,0.9124250000000002,0.0002965,,,10.1016/j.tca.2011.02.002
352,4423287288431456231,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7336,,c1ccncc1,Solvent,0.2663999999999999,,0.8933350000000002,0.000358,,,10.1016/j.tca.2011.02.002
353,-5022337156384767154,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2683,,Cc1ccccn1,Solvent,0.7317,,,,0.1057,0.00105,10.1016/j.tca.2011.02.002
354,1099274960973590280,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4822,,Cc1ccccn1,Solvent,0.5178,,,,0.1728,0.00135,10.1016/j.tca.2011.02.002
355,-5844107942650650854,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.8216,,Cc1ccccn1,Solvent,0.1784,,,,0.1352,0.0012,10.1016/j.tca.2011.02.002
356,-4331961388678940538,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2373,,Cc1ccccn1,Solvent,0.7626999999999999,,0.9261620000000004,0.0004855,,,10.1016/j.tca.2011.02.002
357,-9142674354250427949,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4916,,Cc1ccccn1,Solvent,0.5084,,0.910915,0.000475,,,10.1016/j.tca.2011.02.002
358,-4369402068456510645,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.8219,,Cc1ccccn1,Solvent,0.1781,,0.8802920000000002,0.000454,,,10.1016/j.tca.2011.02.002
359,7787382012166018567,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2732,,Cc1cccnc1,Solvent,0.7268,,,,0.1036,0.001,10.1016/j.tca.2011.02.002
360,2633970182373514045,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4803,,Cc1cccnc1,Solvent,0.5197,,,,0.1271,0.00115,10.1016/j.tca.2011.02.002
361,-5701381353570265558,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7355,,Cc1cccnc1,Solvent,0.2644999999999999,,,,0.0924,0.00095,10.1016/j.tca.2011.02.002
362,8202095513015028614,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2461,,Cc1cccnc1,Solvent,0.7539,,0.9348570000000002,0.0004915,,,10.1016/j.tca.2011.02.002
363,-3490030222755324100,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4827,,Cc1cccnc1,Solvent,0.5173,,0.9179640000000002,0.00048,,,10.1016/j.tca.2011.02.002
364,-453661954169645367,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7568,,Cc1cccnc1,Solvent,0.2431999999999999,,0.8976640000000002,0.0004655,,,10.1016/j.tca.2011.02.002
365,-2940331718603335231,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2416,,Cc1ccncc1,Solvent,0.7584,,,,0.0975,0.001,10.1016/j.tca.2011.02.002
366,-4507996433311109364,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4834,,Cc1ccncc1,Solvent,0.5166,,,,0.1741,0.00135,10.1016/j.tca.2011.02.002
367,-1322752158430519948,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.8262,,Cc1ccncc1,Solvent,0.1737999999999999,,,,0.0948,0.001,10.1016/j.tca.2011.02.002
368,8680192304937106485,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2536,,Cc1ccncc1,Solvent,0.7464,,0.9329390000000002,0.0002125,,,10.1016/j.tca.2011.02.002
369,-8402979888832757496,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4913,,Cc1ccncc1,Solvent,0.5086999999999999,,0.9162950000000002,0.0002825,,,10.1016/j.tca.2011.02.002
370,-3921812924242732551,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.8263,,Cc1ccncc1,Solvent,0.1736999999999999,,0.8827950000000002,0.000387,,,10.1016/j.tca.2011.02.002
371,3536508226092681019,298.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.2004,,Cc1ccccc1,Solvent,0.7996,,0.8299700000000002,0.00014,,,10.1016/j.fluid.2008.06.019
372,1781883537892764756,298.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.5003,,Cc1ccccc1,Solvent,0.4997,,0.7849200000000002,0.000155,,,10.1016/j.fluid.2008.06.019
373,-5095302191415792662,298.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.7004,,Cc1ccccc1,Solvent,0.2996,,0.7573100000000001,0.000155,,,10.1016/j.fluid.2008.06.019
374,534602953909799007,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.228,,Cc1ccccc1,Solvent,0.772,,,,0.0593,0.00515,10.1016/j.fluid.2007.03.017
375,153742188475558547,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.455,,Cc1ccccc1,Solvent,0.5449999999999999,,,,0.0323,0.0051,10.1016/j.fluid.2007.03.017
376,-8438071851210017206,303.15,101.0,Liquid,2,CC(C)OC(C)C,Solvent,0.752,,Cc1ccccc1,Solvent,0.248,,,,-0.0091,0.00505,10.1016/j.fluid.2007.03.017
377,7494940129100062127,308.15,101.0,Liquid,2,CCO,Solvent,0.2381,,c1ccccc1,Solvent,0.7619,,,,1.0031,0.0127,10.1016/j.fluid.2006.04.016
378,8272595647069629251,308.15,101.0,Liquid,2,CCO,Solvent,0.4799,,c1ccccc1,Solvent,0.5201,,,,0.9316,0.01185,10.1016/j.fluid.2006.04.016
379,268587206311872642,308.15,101.0,Liquid,2,CCO,Solvent,0.7447,,c1ccccc1,Solvent,0.2552999999999999,,,,0.5197,0.0068,10.1016/j.fluid.2006.04.016
380,8050494913721203979,298.15,101.325,Liquid,2,CCO,Solvent,0.2059,,c1ccccc1,Solvent,0.7941,,0.8598350000000002,0.0001165,,,10.1016/j.fluid.2005.10.022
381,-1767099658052253147,298.15,101.325,Liquid,2,CCO,Solvent,0.5,,c1ccccc1,Solvent,0.5,,0.8382990000000001,0.0001295,,,10.1016/j.fluid.2005.10.022
382,-2815751277445000636,298.15,101.325,Liquid,2,CCO,Solvent,0.7433,,c1ccccc1,Solvent,0.2567,,0.8160970000000002,0.00014,,,10.1016/j.fluid.2005.10.022
383,-6723291193967212842,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.2411,,c1ccccc1,Solvent,0.7589,,,,0.6303,0.00815,10.1016/j.fluid.2006.04.016
384,5422111580421472474,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.4786,,c1ccccc1,Solvent,0.5214,,,,0.4912,0.00645,10.1016/j.fluid.2006.04.016
385,-8427893249980572506,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.7336,,c1ccccc1,Solvent,0.2663999999999999,,,,0.2326,0.0033,10.1016/j.fluid.2006.04.016
386,8567185781084444003,298.15,101.0,Liquid,2,CCOCCO,Solvent,0.2518,,c1ccccc1,Solvent,0.7482,,0.8849000000000002,0.00081,,,10.1021/je034005y
387,-2966462722215765832,298.15,101.0,Liquid,2,CCOCCO,Solvent,0.5048,,c1ccccc1,Solvent,0.4952,,0.8995700000000003,0.000745,,,10.1021/je034005y
388,-7162527971712916873,298.15,101.0,Liquid,2,CCOCCO,Solvent,0.7508,,c1ccccc1,Solvent,0.2491999999999999,,0.9134500000000004,0.000685,,,10.1021/je034005y
389,4833690041715669461,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7574,,COC=O,Solvent,0.2426,,,,0.653,0.00585,10.1016/j.jct.2006.05.004
390,7501473991850532969,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5281,,COC=O,Solvent,0.4719,,,,0.8123,0.00705,10.1016/j.jct.2006.05.004
391,649956268415668250,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.0595,,COC=O,Solvent,0.9405,,,,0.1715,0.00215,10.1016/j.jct.2006.05.004
392,5356670949212167382,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.749,,COC=O,Solvent,0.251,,1.9319600000000008,0.003535,,,10.1016/j.jct.2006.05.004
393,-5523898135296563042,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5015000000000001,,COC=O,Solvent,0.4985,,1.6620300000000003,0.00232,,,10.1016/j.jct.2006.05.004
394,-6778656933908448626,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.0597999999999999,,COC=O,Solvent,0.9402,,1.06428,0.00056,,,10.1016/j.jct.2006.05.004
395,-5223173227485297507,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7354,,COC=O,Solvent,0.2646,,,,0.7435,0.00655,10.1016/j.jct.2006.05.004
396,-2653272169527530338,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.4852999999999999,,COC=O,Solvent,0.5147,,,,0.9249,0.00795,10.1016/j.jct.2006.05.004
397,7455856084700729581,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2395,,COC=O,Solvent,0.7605,,,,0.6669,0.00595,10.1016/j.jct.2006.05.004
398,-1190897534178470389,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7485999999999999,,COC=O,Solvent,0.2514,,1.7969200000000003,0.00306,,,10.1016/j.jct.2006.05.004
399,5144092908499570089,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.4721999999999999,,COC=O,Solvent,0.5278,,1.5585100000000005,0.001985,,,10.1016/j.jct.2006.05.004
400,5579175991890777378,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2047,,COC=O,Solvent,0.7953,,1.2611800000000004,0.001025,,,10.1016/j.jct.2006.05.004
401,-7610382822133785151,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.7782,,COC=O,Solvent,0.2218,,,,0.6355,0.0057,10.1016/j.jct.2006.05.004
402,-4262280504790643023,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.482,,COC=O,Solvent,0.518,,,,1.0243,0.0087,10.1016/j.jct.2006.05.004
403,7009746072887699833,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2653999999999999,,COC=O,Solvent,0.7346,,,,0.8185,0.00715,10.1016/j.jct.2006.05.004
404,-5017804411237227552,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.7170000000000001,,COC=O,Solvent,0.283,,1.6702600000000003,0.00259,,,10.1016/j.jct.2006.05.004
405,-3236461135950942171,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.4958,,COC=O,Solvent,0.5042,,1.5176800000000004,0.001885,,,10.1016/j.jct.2006.05.004
406,-3522061952279120993,298.15,101.0,Liquid,2,BrCCCCBr,Solvent,0.2258,,COC=O,Solvent,0.7742,,1.2671300000000003,0.00104,,,10.1016/j.jct.2006.05.004
407,7857140386922925676,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7209,,COC(C)=O,Solvent,0.2791,,,,0.2594,0.0028,10.1016/j.jct.2006.05.004
408,-9022035008592894298,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.4855,,COC(C)=O,Solvent,0.5145,,,,0.2577,0.00275,10.1016/j.jct.2006.05.004
409,-6585789918485472829,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2508,,COC(C)=O,Solvent,0.7492,,,,0.1202,0.0017,10.1016/j.jct.2006.05.004
410,1449590611821732591,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7537,,COC(C)=O,Solvent,0.2463,,1.8774400000000004,0.003355,,,10.1016/j.jct.2006.05.004
411,6416501933626115704,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.5121,,COC(C)=O,Solvent,0.4879,,1.5834900000000005,0.0021,,,10.1016/j.jct.2006.05.004
412,-395050624017467049,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2752,,COC(C)=O,Solvent,0.7248,,1.2862400000000005,0.001125,,,10.1016/j.jct.2006.05.004
413,8835263739407753877,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7594,,COC(C)=O,Solvent,0.2406,,,,0.313,0.0032,10.1016/j.jct.2006.05.004
414,-4677629060405132860,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5042,,COC(C)=O,Solvent,0.4958,,,,0.3912,0.0038,10.1016/j.jct.2006.05.004
415,458260294280933212,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2312999999999999,,COC(C)=O,Solvent,0.7687,,,,0.2115,0.0024,10.1016/j.jct.2006.05.004
416,-2820845232250722703,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.7138,,COC(C)=O,Solvent,0.2862,,1.7174300000000005,0.002745,,,10.1016/j.jct.2006.05.004
417,-2702222748183407752,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.5256000000000001,,COC(C)=O,Solvent,0.4744,,1.5338800000000006,0.001965,,,10.1016/j.jct.2006.05.004
418,1659358928621161778,298.15,101.0,Liquid,2,BrCCCBr,Solvent,0.2435,,COC(C)=O,Solvent,0.7565,,1.2277600000000002,0.00096,,,10.1016/j.jct.2006.05.004
419,439239474622234822,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7554,,CCC(=O)OC,Solvent,0.2446,,,,0.09,0.00295,10.1016/j.jct.2006.05.004
420,-5164375017632106641,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.4913999999999999,,CCC(=O)OC,Solvent,0.5086,,,,0.0195,0.00185,10.1016/j.jct.2006.05.004
421,3454510346373912725,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.2148,,CCC(=O)OC,Solvent,0.7852,,,,-0.0281,0.002,10.1016/j.jct.2006.05.004
422,7757831013131956655,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.7286,,CCC(=O)OC,Solvent,0.2714,,1.7949900000000003,0.00303,,,10.1016/j.jct.2006.05.004
423,-7592098797772564977,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.4943999999999999,,CCC(=O)OC,Solvent,0.5056,,1.4941800000000005,0.001825,,,10.1016/j.jct.2006.05.004
424,5783455300106832763,298.15,101.0,Liquid,2,BrCCBr,Solvent,0.257,,CCC(=O)OC,Solvent,0.743,,1.2059400000000002,0.000915,,,10.1016/j.jct.2006.05.004
425,-6820449212521889483,298.2,100.0,Liquid,2,C1CCCCC1,Solvent,0.7668,,c1ccccc1,Solvent,0.2332,,,,0.5517,0.00725,10.1016/j.jct.2014.05.020
426,-5104965133714353648,298.2,100.0,Liquid,2,C1CCCCC1,Solvent,0.5012,,c1ccccc1,Solvent,0.4988,,,,0.7893,0.00655,10.1016/j.jct.2014.05.020
427,-3262589218424762211,298.2,100.0,Liquid,2,C1CCCCC1,Solvent,0.2606,,c1ccccc1,Solvent,0.7394,,,,0.6282,0.00695,10.1016/j.jct.2014.05.020
428,8684532258292552707,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2498,,c1ccccc1,Solvent,0.7502,,0.8405780000000002,7.05e-05,,,10.1016/j.tca.2012.04.002
429,7233239404536071149,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.7323,,c1ccccc1,Solvent,0.2677,,0.7929200000000002,7.450000000000001e-05,,,10.1016/j.tca.2012.04.002
430,4684498281573493604,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4996,,c1ccccc1,Solvent,0.5004,,0.8136000000000002,0.0002,,,10.1021/je900468u
431,-497730868969785482,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.7512,,Cc1ccccc1Cl,Solvent,0.2488,,0.9898800000000002,0.0005,,,10.1016/j.jct.2013.12.006
432,5640924262568256020,298.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.5035000000000001,,Cc1ccccc1Cl,Solvent,0.4965,,1.0247000000000004,0.0005,,,10.1016/j.jct.2013.12.006
433,4284678455817876765,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.2737,,Cc1ccccc1Cl,Solvent,0.7263,,1.0415000000000003,0.0005,,,10.1016/j.jct.2013.12.006
434,2678505885797119610,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.7679,,Cc1ccccc1Cl,Solvent,0.2321,,,,0.436,0.005,10.1016/j.jct.2013.12.006
435,7054251870294666165,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.5118,,Cc1ccccc1Cl,Solvent,0.4882,,,,0.545,0.006,10.1016/j.jct.2013.12.006
436,-2971343852807245695,308.15,100.0,Liquid,2,CN(C)C=O,Solvent,0.2743,,Cc1ccccc1Cl,Solvent,0.7257,,,,0.373,0.004,10.1016/j.jct.2013.12.006
437,8273216358781617050,303.0,101.0,Liquid,2,CCC(C)=O,Solvent,0.7110000000000001,,CCCCO,Solvent,0.289,,,,1.177,0.052,10.1016/j.jct.2007.06.009
438,7026635534335511894,303.0,101.0,Liquid,2,CCC(C)=O,Solvent,0.486,,CCCCO,Solvent,0.514,,,,1.467,0.0625,10.1016/j.jct.2007.06.009
439,-2764213970102908863,303.0,101.0,Liquid,2,CCC(C)=O,Solvent,0.2309999999999999,,CCCCO,Solvent,0.769,,,,1.123,0.05,10.1016/j.jct.2007.06.009
440,-2624757226981121356,298.151,101.0,Liquid,2,CCC(C)=O,Solvent,0.2069,,CCCCO,Solvent,0.7931,,0.8045220000000003,8.200000000000003e-05,,,10.1021/je5007604
441,2186309538551452347,298.149,101.0,Liquid,2,CCC(C)=O,Solvent,0.5002,,CCCCO,Solvent,0.4998,,0.8027400000000002,8.450000000000002e-05,,,10.1021/je5007604
442,-5461295357436673009,298.151,101.0,Liquid,2,CCC(C)=O,Solvent,0.7008,,CCCCO,Solvent,0.2992,,0.8015550000000001,8.600000000000002e-05,,,10.1021/je5007604
443,9184484999796065358,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.1588,,Cc1ccccc1,Solvent,0.8412,,0.8226300000000002,0.000335,,,10.1016/j.jct.2005.10.011
444,2107642709388604832,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.1586,,Cc1ccccc1,Solvent,0.8414,,,,0.3163,0.0043,10.1016/j.jct.2006.08.011
445,-2579705071655245557,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.4723,,Cc1ccccc1,Solvent,0.5277000000000001,,,,0.5467,0.00715,10.1016/j.jct.2006.08.011
